id,text
71908,san
71909,"few than 10,000 san people"
71910,-PRON- traditional hunter - gatherer style
71911,-PRON- historic land
71912,james anaya
71913,botswana 's action
71914,the san
71915,some characteristic
71916,botswana food
71917,vetkoek
71918,samp
71919,boerewor
71920,heavily salt mash - up meat
71921,the cancer association of botswana
71922,the cancer association
71923,a voluntary non - governmental organisation
71924,the union for international cancer control
71925,international cancer control
71926,the association supplement
71927,counseling
71928,provision
71929,cancer prevention
71930,health service
71931,cancer patient
71932,health awareness programme
71933,the tswana
71934,the majority ethnic group
71935,bakalanga
71936,abathwa
71937,the bakalanga
71938,basarwa
71939,the large minority ethnic group
71940,bakgalagadi
71941,baherero
71942,basubia
71943,bambukushu
71944,bayei
71945,roughly equally small
71946,from so on
71947,afrikaans
71948,roughly 3 %
71949,the white
71950,shashe
71951,the shashe
71952,the limpopo river basin
71953,notwane
71954,the notwane
71955,the chobe river
71956,namibia
71957,zambezi region
71958,a boundary
71959,namibia 's zambezi region
71960,makololo
71961,-PRON- makololo tribe
71962,sebitwane
71963,hiv aids
71964,25.4 %
71965,21.9 %
71966,hiv / aids
71967,over 40 %
71968,antiretroviral therapy
71969,a comprehensive program
71970,free or cheap generic antiretroviral drug
71971,an information campaign
71972,the virus
71973,prevalence
71974,20 -24 age
71975,20 -24 age group
71976,21 priority country
71977,the un aids group
71978,over 50 %
71979,new hiv infection
71980,less than 10 %
71981,pregnant hiv - infect woman
71982,antiretroviral medication
71983,a further measure
71984,hiv
71985,under 5
71986,a correspond large decrease
71987,antiretroviral treatment
71988,about 75 %
71989,about 98 %
71990,the fast growth rate
71991,the fourth high gross national income
71992,a standard
71993,an estimate 70 %
71994,the country 's citizen
71995,the united congregational church of southern africa
71996,the united congregational church
71997,methodist
71998,lutheran history centre
71999,a lutheran history centre
72000,some sector
72001,enterprise
72002,increase foreign investment
72003,bureaucratic procedure
72004,investment regulation
72005,transparent
72006,the quantitative gain
72007,qualitative one
72008,the botswana ministry of education
72009,the botswana ministry
72010,the african library project
72011,-PRON- skilled worker
72012,national income
72013,-PRON- economic survival
72014,those objective
72015,the npvet
72016,-PRON- government spending
72017,string instrument
72018,botswana music
72019,mostly vocal
72020,erhu
72021,botswana folk music
72022,setinkane (
72023,segankure / segaba
72024,moropa
72025,meropa
72026,setinkane
72027,a botswana version
72028,miniature piano
72029,the chinese instrument erhu
72030,the many variety
72031,phala
72032,a whistle
72033,botswana cultural musical instrument
72034,goat skin
72035,segaba
72036,the segaba instrument
72037,the outsider
72038,any celebration
72039,the dancing
72040,especially happiness
72041,a tribal activity
72042,fatshe leno la rona
72043,kalanga (
72044,kalanga
72045,debswana
72046,the large diamond mining company
72047,the mineral industry
72048,all government revenue
72049,significant quantity
72050,international mining
72051,even oil
72052,positive result
72053,several international mining
72054,several international mining corporation
72055,regional headquarter
72056,-PRON- economic dependence
72057,the next twenty year
72058,serious concern
72059,http://www.gov.bw/ ministry of water resources
72060,http://www.gov.bw/ ministry
72061,water resources
72062,hon onkokame kitso mokaila
72063,gaborone
72064,http://www.gov.bw/ ministry of energy
72065,http://www.gov.bw/ ministry of minerals
72066,minerals
72067,department of mines
72068,the [ http://www.mines.gov.bw/ department
72069,mines
72070,the livestock population
72071,1.7 million
72072,"574,000"
72073,rangeland degradation
72074,the reduction
72075,land productivity
72076,overgrazing
72077,veld product gathering
72078,commercial use
72079,the okavango delta
72080,the increase grazing
72081,environmentalist
72082,a crucial ecosystem
72083,the survival
72084,many animal
72085,the large inland delta
72086,the major semi - forest wetland
72087,an independent judiciary
72088,a grow backlog
72089,timely trial
72090,a serious backlog
72091,commercial dealing
72092,secure commercial dealing
72093,the protection
72094,intellectual property right
72095,2014 international property right index
72096,nijel amos
72097,the country 's first olympic medal
72098,amantle
72099,botswana 's first athletic medal
72100,the world level
72101,amantle montsho
72102,kabelo kgosiemang
72103,high jumper kabelo kgosiemang
72104,a three time african champion
72105,both head
72106,the most recent election
72107,24 october 2014
72108,24 october
72109,the party system
72110,the botswana democratic party
72111,botswana tourism organisation
72112,the [ http://www.botswanatourism.co.bw/ botswana tourism organisation
72113,the country 's official tourism group
72114,numerous activity
72115,a luxury hotel
72116,avani gaborone
72117,the [ the [ http://www.minorhotels.com/en/avani/gaborone/ avani
72118,the [ http://www.lonrhohotels.com/content/lansmore-masa-square
72119,-PRON- new name
72120,a strong tradition
72121,stable representative democracy
72122,the most sparsely populated nation
72123,10 percent
72124,around 10 percent
72125,"about $ 18,825"
72126,a gdp
72127,purchase power parity
72128,about us$ 70
72129,the poor country
72130,the late 1960 - botswana
72131,-PRON- high gross national income
72132,some estimate
72133,orapa
72134,botswana 's orapa mine
72135,the large diamond mine
72136,quantity
72137,carat
72138,the orapa mine
72139,$ 1.6 billion
72140,over $ 1.6 billion worth
72141,over $ 1.6 billion
72142,no armed force
72143,the botswana defence force
72144,bdf
72145,( bdf
72146,south african military
72147,sizwe
72148,the zimbabwe people 's revolutionary army
72149,rhodesian
72150,the rhodesian
72151,umkhonto
72152,the bdf
72153,"roughly 12,000"
72154,"roughly 12,000 serviceman"
72155,a defense council
72156,africa cup of nations
72157,the 2012 africa cup
72158,the national team 's high achievement
72159,softball
72160,an associate member
72161,africa badminton federation
72162,the international badminton federation
72163,golfer
72164,the botswana golf union
72165,an [ http://www.botswanagolfunion.org.bw/page2.html amateur golf league
72166,the [ http://www.moh.gov.bw/ ministry
72167,current life expectancy
72168,2011 census
72169,54.06 year
72170,hiv transmission
72171,early support
72172,the african comprehensive hiv aids partnership
72173,outside help
72174,other early partner
72175,the botswana - harvard aids institute
72176,the harvard school of the botswana - upenn partnership
72177,the harvard school
72178,the botswana - upenn partnership
72179,the harvard school of public health
72180,public health
72181,universal access
72182,the south - eastern part
72183,other notable artistic community
72184,oodi weaver
72185,thamaga pottery
72186,vocational training course
72187,nursing
72188,the seven technical college
72189,the good student
72190,the university of the botswana accountancy college
72191,the botswana accountancy college
72192,the university of botswana college of agriculture
72193,the university of botswana
72194,many other student
72195,the numerous private tertiary education college
72196,the country 's first private university
72197,undergraduate programme
72198,notable amongst these
72199,http://www.bothocollege.ac.bw/
72200,creative technology
72201,creative art
72202,various associate degree
72203,another international university
72204,the limkokwing university of creative technology
72205,the limkokwing university
72206,other tertiary institution
72207,http://www.baisago.co.bw/ ba isago ]
72208,abm university college
72209,new era
72210,http://www.gips.ac.bw/gips.php gaborone institute of professional studies
72211,http://www.baisago.co.bw/ ba isago
72212,[ http://www.neweracollege.ac.bw/ new era
72213,[ http://www.gips.ac.bw/gips.php gaborone institute
72214,professional studies
72215,a vast majority
72216,these student
72217,the nation 's second international university
72218,palapye
72219,gumare
72220,basket
72221,local dye
72222,mokola palm
72223,mokola palm dye
72224,etsha
72225,"large , lidded basket"
72226,storage
72227,thresh grain
72228,small plate
72229,winnowing
72230,the artistry
72231,these basket
72232,improve design
72233,colour use
72234,a democratic self - government
72235,the newly establish gaborone
72236,mafikeng
72237,the 1965 constitution
72238,the first general election
72239,seretse khama
72240,the independence movement
72241,a typical court system
72242,a high court
72243,magistrates courts
72244,local magistrates courts
72245,a superior court
72246,unlimited original jurisdiction
72247,the court of appeal
72248,only a very small percentage
72249,-PRON- adult literacy rate
72250,a major problem
72251,the overexploitation
72252,the united nations development programme
72253,that poverty
72254,undp
72255,the undp
72256,struizendam
72257,the southern community
72258,traditional land management system
72259,indigenous knowledge
72260,-PRON- possibility
72261,the government information
72262,policy development
72263,-PRON- own local resource
72264,quett masire
72265,the sit vice - president
72266,festus mogae
72267,masire
72268,this civilian role
72269,ian khama
72270,mogae
72271,mogae 's vice - president
72272,setswana
72273,many other language
72274,prefix
72275,mo se
72276,mo
72277,bo
72278,these prefix
72279,the main ethnic group
72280,tswana
72281,the tswana people
72282,batswana
72283,a motswana
72284,botswana import
72285,-PRON- local community
72286,potential reason
72287,botswana 's high hiv prevalence
72288,cross - generational sex
72289,transactional sex
72290,concurrent sexual partnership
72291,a love vocabulary
72292,predominantly flat
72293,makgadikgadi pan
72294,the makgadikgadi pan
72295,diverse area
72296,wildlife habitat
72297,blue wildebeest
72298,other mammal
72299,savanna
72300,northern botswana
72301,the few remain large population
72302,the endanger african wild dog
72303,chobe
72304,chobe national park
72305,the world 's large concentration
72306,african elephant
72307,the chobe district
72308,about 350
72309,about 350 specie
72310,about 11000 km²
72311,alexander mccall smith
72312,the scottish writer
72313,several mystery novel
72314,detective agency
72315,1 lady ' detective agency series
72316,range resource
72317,indigenous vegetation
72318,boteti
72319,kweneng north
72320,kgalagadi south
72321,the department of forestry
72322,forestry
72323,reintroduction
72324,the degradation
72325,more extensive conservation
72326,the stipulation
72327,botswana 's debt
72328,the indigenous san people
72329,arrest
72330,the world 's rich diamond field
72331,the ecosystem
72332,rampant
72333,zimbabweans
72334,the ten of thousand
72335,the ten
72336,15 council
72337,the 9 district council
72338,the 9 district
72339,some council
72340,urban or town council
72341,5000
72342,"around 5,000 muslims"
